sentence,labels
The son of a bitch who died is just a fat bitch.,1
"He is a child of an atheist. If he is not an atheist, why did he say these wrong things about the Quran hadith. He is a big thief.",1
What the fuck put the kids on the line?,1
Tare shoes da Bairaia gal fataya lamo kulaangare kid.you are what kind of bastard kid you are the ultimate master of the world,1
This is why I need treatment.,1
The first dog in front of the baby found shoes,1
Salada Mother Chede Good Packed Taheri's Shoe Mouse Yega Thou Do Not Have,1
These are the ones who dislike every jerk baby jerk lord hall tiger baby gowns all quiet,1
The Bengalis are still so stupid that their feet are being chased by the foolish Bengalis that there is no improvement.,1
Motherfucking boy,1
Three mothers and one mother-in-law with a sickness. Those atheists don't know what to say to a sickness.,1
The Chuawal of the Harami,1
The hall is a big house,1
I'm going to wash these little girls and make people laugh and make people laugh.,1
I would have made shoes in the hall.,1
This is how you feel about yourself.,1
Salla Vond Tare That Mare Not Tare Kapal I Found Before The Shoes Dia Pitaiতাম Mazar Pujaari Vond Kutta,1
"The godfather is the son of the Kafir, the son of the beast, the son of Satan, the son of Pharaoh.",1
You are so cute,1
The government is punishing good scholars. Why isn't this guy hanged?,1
The bastards are destroying Islam.,1
I'm going to kill you,1
I don't want to be with any animal in this house,1
"Don't call me a bastard child, my country's sons of bitches will be disgraced.",1
The dog's kid,1
"What are you doing to increase the beers, Magir Poola?",1
"This is a Muslim country, there is no place for motherfuckers.",1
Of course this is a real beauty.,1
"You son of a bitch, you're not gonna be like my mom's grandmother.",1
"She's dead, she's dead, she's dead, she's dead, she's dead, she's dead, she's dead, she's dead, she's dead, she's dead, she's dead, she's dead, she'",1
I am not a mother.,1
There is nothing in the world except the fighting of the gangs.,1
This is the watch channel that runs the shit that the fuckers are giving one and giving another,1
"Two years later, the Ghibet Ghawa is beginning.",1
Khanki's maghir should be punished with a bath,1
The only way to know them is to wash the kids of a fake Kanker like you can stepler today the shit house of the Kanker's kids motherchild,1
I'm not a fan of the movie.,1
A pig's kid by the poet of the Shahriah,1
Fuck your fucking ass,1
This video made by an animal is actually a kid,1
Let the shoe be cut and hanged,1
There is intelligence in the head of man and in the belly of the dewanbager there is intelligence.,1
I don't know what is wrong with Taheri. Taheri is a big boy. The marriage of the Khaniki palah number is over. The Qiyamat is far away. It seems that he has finished and some people say that he is a child. Is there anything he can,1
"One for John, one for John.",1
The crazy group is singing this song,1
The ones who are dead are all being the goddamn son of a bitch,1
I lost some language to say brother these bastards are starting what these bastards are all about to be killed why are not all these animals being killed why is your video this I will post on my own channel brother please don't report I want to open the mouths of all these bastards,1
Why is it so big brother baby's milk,1
I'd kill him if I got close to him.,1
I need to get a shoe.,1
The bastards are not letting Mamunul হক Saheb speak,1
This motherfucker has to be kept as a dog without a bath and we will have Muslim peace.,1
You are a fucking bastard.,1
Lopa Khanki's kid is eating with a dog,1
The children of atheists must be punished severely,1
You are a puppy kid all your dad's doing,1
The baby of the baby is singing in the name of the baby and sitting in front of the big baby says just the baby of the baby,1
Dislike given to the murders of the children of the harem.,1
He'll need to be taken out with a full fucking ass.,1
Is there a motherfucker on the train?,1
The son of a bitch is making all this noise.,1
"This time, I can 't write direct spelling for Diaryek Hala's uneducated characters, but I want to be a YouTuber.",1
Our Prime Minister should send him to Israel to kill him in the Passover.,1
The other one is chanting and uttering the name of the Quran in his face. Vonda Shala child speaker.,1
"See how you think you're gonna honor your senior to wash this motherfucker's ass like a second after you've been given a second by God, but you're abusing it at a young age.",1
You are a bitch and you are a bitch and you are a child of Kadian,1
Bokachuda Dewan Baghi Shara is supposed to be killed in court,1
The first day of school is the day.,1
I like the videos of the kids who are like three-number kids.,1
Who brings these Saladers who bring those who bring them and Salad Vond,1
I'm not going to go back.,1
The channel brother gave this bunch the number,1
Dogs are not allowed to eat,1
"Animals also worship God, and if they call him an animal, they are insulted.",1
This Khanki's Pola Go Myra Puttaki's Bombay Morch Diya Then Border Pass Koira Indiaay Malun Go should be sent to him because in the meantime Malun Go before this Khanki's Pola Go to Hell and one more thing about it If,1
This is crazy.,1
Shit is a hoax,1
All these bastards are lying. God knows what will happen to them.,1
"When you cut your hair, the father of the family speaks to you. Who says you don't know that crazy house?",1
"This pig's wife is the asset of the atheists that if you eat as much as you can, the tree will go inside Assif's wife and this happy Assif will become pregnant",1
And you bastard children are called Muslim names.,1
I'm a little bit of a goose.,1
Shoes in the shallow sea,1
This cow is a goddamn mess,1
I'm not going to tell you.,1
I'm going crazy too,1
The puppy's bad-ass kid will be given a piece of pie.,1
Can these words be the language of a civilized man? Can a man learn from this miserable mollah without civilization?,1
Sally Maggi Hair Shira is sitting in front of the Lord again arguing with more than one kid talking about what he hasn't talked about,1
I'm going to kill you,1
Devan Bagure is going to kill you,1
The worst smelly feet should die in the face of the dewanbager then he will be fine,1
Shallarput Mazar Pujaari who shoes with pizza,1
Liarist Kharegizir,1
You will destroy this evil clan,1
Hey Salat Tu Kazaa Nain Manah He Dallal,1
The girls have news when they die.,1
The dog's baby,1
"I'm not going to tell you where you are, but I'm going to tell you where you are.",1
Fuck you!,1
I would eat my own treasure if I found my daughter's son.,1
"Oh, baby's shoes need to be peed.",1
You're a fucking hat.,1
The mother of the child,1
The real fake is that he's a dick.,1
Sala Taher needs shoes to die in his face,1
Brother shit a potka fish means tepa fish ,1
How many atheists do you have in the world???,1
The government of this country is good and so is this bastard devane magi after talking to how she lives in this country devane magi is being a prostitute in the street of a prostitute girl pregnant with a jarm taken from a one who has children and one who has no parents and everyone who has,1
Fucking kid you're starting a business too.,1
A naked woman jazz!! will be?? their shame shrimp have nothing to say,1
This is the first time that the children of the fans have been,1
They need to get the fuck killed.,1
Shalla Mitya Amir Hamza is dead,1
Four people with the poultry and the mammoths,1
You're a good example of a man who has been out of Islam like you are.,1
You need to be kicked in your shoes. You don't have to be scared to die.,1
I'm not sure what to do.,1
Divanab singing is the mother-child of extreme level.,1
They're all right.,1
You need to fuck off.,1
I want to see you,1
You are a good boy,1
This mother fucks the whole life,1
I'll feed the dog toilet in the morning.,1
I'm a little shy.,1
- What a crazy one. - No.,1
You are my son-in-law. You were born in a whorehouse.,1
You are Hafizur Rahman Siddiquiere Says Allah claims you are Sala of the world bad,1
This bond animal who no longer has the right to live Muslims are forced out of Bangladesh,1
I'm not a big fan of this.,1
This pig's son is a bigot.,1
You are a big fool,1
Waje যত লোক জয় তরে সবই হল গঞ্জাকুর সালা ভন্ড,1
I'm not going to say anything.,1
It's called the devil's den. This is worse than a dog.,1
This bond devane bagike jota mara ho,1
Quran hadiths can be pronounced you are my prayers you are the Kafir's to your mouth goat,1
The first of these is the,1
The devil is a thief,1
I could have done a few words in the middle of the court with a stamp on the first song.,1
I want to fuck you.,1
Sharar Takku Sharar Moos Togou Duaatare Shoe Dia Brother Ran Needed Islam is the most beautiful religion our religion You are Hindu Buddhist Christian A Again What is the word,1
