sentence,labels
What's the difference between a student league and a student league?,1
The people of Qadar are not happy.,1
The country is heading for destruction.,1
"- You're crazy, you're crazy, you're crazy.",1
The crazy ones.,1
Shalla Gulke needs to be killed,1
"The son of a bitch, Pharaoh is not alive.",1
Indian Maghi,1
Liar teacher Halarput,1
Everyone is a victim of a thuggish attack,1
The king's wife and the child of a whore,1
Teacher's name - Motherchod,1
You are ready to be given to your brother-in-law with a good marshmallow. You are not going to be given to your father.,1
The fucking league is now digital.,1
Who the fuck is gonna grow up?,1
All the devils are in one.,1
Obaiadul Kadir is a lousy,1
Aamily League Chudina Kawa Halara,1
Maghi Farzana,1
Where is the Kauai Kaader Aar Khaa Bangladesh's former Prime Minister?,1
I know who is going to be the boss of Nasim bhai🤗🤗 so now Nasim bhai is talking very loud 🤗🤗🤗 I understand everything 🤗🤗🤗,1
I'm not a good person.,1
Other,1
Who should be removed.,1
Where is the first and where is the last Prime Minister of India compared to the former Prime Minister of India?,1
"The first of these is the ""Jaruz Sito Dogs""",1
"The people of the Awami League are talking about theft of votes, and they can't talk in a big voice if they're ashamed.",1
Heida Zhia,1
"In the case of small viruses in the media, there is a similarity between the language of the language and the language of the language.",1
"It's a dog's kid too, sir.",1
"No one will stop these dramas and if the Kuta League of Awamili and the BNP stop them from politics in the country, let someone new make the laws of the country new and make and let the Kuta League of Awamili and the BNP be stopped from their politics for once",1
"So he wants to be a motherfucker, put on his wing.",1
You're gonna need to fuck your mom.,1
Sala Noakhayla Kaua,1
Shallarput Lie কথা বলোস কেন বিপি নুর তুমি যেগুলো অভিনয় করতাসোস তা হল বাংলাদেশের মানুষ জানে তুমি একজন জমাট শিবিরের মানুষ তুমি একজন বাংলাদেশের শত্রু সব গঠনা তুমি করতাসোস তুমি একজন জমজমাট শিব,1
This kid's kid's been brought here alone.,1
The reason why the people of Bangladesh are laughing is because they are not laughing.,1
VP Noor has raised his hand to Jaya bhai he is the king and the country's son and the child of the jars,1
The people of Bangladesh are like dogs,1
Malayalam is what it is,1
Who will judge the Qattaliga?,1
"If I could give you a few weeks to live, I 'd better use your time.",1
You'll understand if you die.,1
This little Randy needs a fuck with a bitch.,1
I'm not talking to you.,1
You are an old shekhachinar,1
Known as Kadeer Kawa,1
Our whore is gone,1
The country leader Begum Khaleda Zia is the mother of the country and the cow thief of the people.,1
The Polar of Kuttaligh Kangkir,1
Where did this Malawian kid bank's crore of money go?,1
All the goats are killing your mother too.,1
"I don 't think it is right to compare Bangladesh's three-time Prime Minister, country leader, Begum Khaledya Zia, with those thieves who are out of business, I don 't think it is right to compare him to those who are out of business, I think it",1
O Mago Annarea Hethere Balod কইয়েন না  Hete Mogo Kraše's Setu Minister 🙄 Balod Hala Minister is How??,1
May Allah's wrath fall on these sons of bitches.,1
The day is so dark and so much to do in a day that even the Indians can't save you.,1
"The guy who's gonna be playing with the unemployed is a man, not a cow.",1
Nobody forgot about your fucking death.,1
Sometimes he meets with the heroines and sees the car.,1
The disgraceful long-time demonic harlady has taken Satan away from them!,1
A wolf cat from the O'Donnell family.,1
Our country is Bangladesh,1
VP Noor thinks he's a big leader.,1
I'm gonna read it and see how your hair is cracking.,1
"If the party is not in power, putki মারা দিয়ে ভাত পেতনা মাদারচোদ ওবায়দুল কাদের আবার ঘরি চুদা কামলার বাচ্চায়",1
What does the atheist chicken thief do here?,1
Kawa has a lot of intelligent people so he already knows that I will have to work on this traffic in the future so he is training from now on,1
You're a voter thief and you're a fucking asshole.,1
Fucking league means thief dog league,1
Hindu Madari Maghi Your face is a bit of a bitch,1
I'm not a motherfucker.,1
This son of a bitch is a thief who puts his shoes on,1
I have seen the rainbow. I have seen the rainbow. I have seen the rainbow. I have seen the warm spark of my mother. I have seen the hot spark of my mother. I have seen the video of Hattypur editing pictures. I have seen the picture,1
My Childhood Family is a family business,1
"This is your best friend, and I won 't let you down.",1
The heroine of the story,1
"When the people are drunk, they are drunk, when the people are drunk, when the people are drunk, when the people are drunk, when the people are drunk, when the people are drunk, when the people are drunk, when the people are drunk, when the people are drunk, when the people are",1
"Fuck you, you're a real car dealer.",1
"As long as I watch it, I will stay with him. Only him or her.",1
Get the Hindu woman out of the stitches with a shoe,1
"Sir, this is a bitch league.",1
I am asking you to be a lawyer for me. I am sure that he was born in a prostitute or a condom.,1
The people of Bangladesh are a shining example of democracy.,1
Khanki's polarization is coming back from the door of death.,1
Where is the sheep of the people?,1
How many more things will be heard about the Kuta League Helmet League Gunda League Jars Kulamgar and Akhshemesh Dhum League.,1
But if you're a Khanki Maghi it's clear and clear to whom you compare to whom you're going to go to.,1
Your pussy will give you eggs,1
Media number mother chohdh,1
Salaki Noki Madal Owadulkades Janjoot Banache His Sage What is Ought to be known to you Salak Kutalyog,1
Your lawyer will be punished for the murder of your sister,1
I want to hang the laughingstock,1
The Hassinar Kuara Chálig,1
Where is Khaledad Ghia and where is Kaua Kadeer,1
The son of a bitch is hitting the ball.,1
I want to be a dog,1
I am a little bit of a laughing stock,1
Sheikh Hasina's Dalal Awami doggy doggy,1
Who is my golden mother,1
You need a license to play football.,1
"In the name of the American League, there is a motherfucker who speaks badly.",1
"Your father's country or your mother's country, tell me the story.",1
My brother is a little bit of a loser.,1
"These bastards come to study, they come to fight, they come to fight, they come to fight, they come to fight, they come to fight, they come to fight, they come to fight, they come to fight, they come to fight, they come to fight, they come to fight,",1
I'm going to fuck a Hindu woman with a cock.,1
I have a great heart,1
Your mother's mother's son,1
Where is Khaledad Jia elephant Kawa Kadare Shate compared to a pig,1
The name of the country,1
"The great leader of the country, Khaledad Zia Khan, is the youngest of the three.",1
The fucking league,1
Where is Khaledad Gya?,1
The students of the school are not allowed to join the school because they do not pray or bear a beard. No one should join the school because they do not pray. The law is in the way of our students.,1
The country is killing the Hoga.,1
The fucking birth of the Awami League,1
Who is this?,1
Thieves' kids these are all robbery forces these are,1
With whom there is no equal to Pakistani whoring and a girl who sells goods.,1
Hey fucking league,1
The children of the children of the League,1
The same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the same,1
The League of Gulai is the real fighter,1
Not to be confused with,1
This Hindu woman is a badass who needs to kick his fucking shoes.,1
You should be beaten up to tell lies. She's a whore's bad partner.,1
I want a school system without a fucking league.,1
Disabled persons,1
This brother of yours if he learns to steal then what do you claim to do you are a Bangladeshi citizen,1
This Hindu woman needs to get her shoes and her teeth thrown away,1
Why do you compare with Khaledar? That's why Bangladesh's people are stupid.,1
