sentence,labels
Why should I bow my head to others?Sakib al-Hasan Satya Yadi Niyatha who banned Sakib al-Hasan banned the banned corporation who expelled the pun pun punchers.,0
Rajashahir Mamura Lik and Chantgaya Babuura comment. The storm is coming.,0
I will not watch Bangladesh's game from today.Papan Saheb sorry.,0
You see what your father is doing,0
She says right she says fuck open if I was worse I would say something,0
This match is running,0
Subbir is my golden hitter,0
"You're an asshole, then leave these videos.",0
That is the religion of the Bengali nation. They can't talk about themselves.,0
The answer is that it's good.,0
"Sir, give them all the chance to get new ones and pick those who first love the country and love to play tickets and then the money will come.",0
"Congratulations to you, Rajshahi.",0
We needed to give our country music a series.,0
If you leave Sakib I will light a fire.,0
Dhakkara who are you give me a lick 👍👍,0
I'm giving you a better way to do it now. Nobody can!!!,0
"In India, the rich man's house is attacked many times. There are more bad things in the house.",0
I take my sister's clothes and I'm going to go to the bathroom,0
Go ahead brother.,0
The future of tomorrow will be Naim,0
I demand the resignation of all cricketers including Papan.,0
"If Sabbir had not done this, his honor would have been increased, because the match was going to be lost.",0
I'm not going to play cricket.,0
The people rented a casino and I played.,0
"The eyes of the world are on Kumilla Bouolar, there is no one I can talk to",0
I want to resign from the office of the Imam.,0
The wild wild boar,0
The Boll of the Patna and the Chakra of India is Sakib.,0
I agree with some of the words of the pope. I want to resign from the pope.,0
"You said it right, brother.",0
"If we don't have the Pakistani cricket, there will be a huge loss.",0
"Sin has no hand in Sakib's affair, but he could have cut the punishment if he wanted.",0
The first is the Guru,0
Sakib saheb na sahil saheb,0
You are a good boy and you are a bad boy and you are a bad boy,0
What if everyone recovers the Mushafiki's Chowdogusti?,0
I do not agree.,0
We want Shaqib Al Hasan to be a player in the England squad.,0
The gallery is not a boy's BPL.,0
I'm here to get my opinion and I'm here to ask for help.,0
It needs to be taken care of if you can give something good to the Bangladesh team,0
The Prime Minister of the country solves all these problems.,0
There's going to be a lot of damage.,0
The old party was replaced by a new party,0
Very difficult video link,0
Andrei Fletcher Methun Ratterford's batting is a little better to see then again Super Over What the fuck did the game play a myra and no run want to take no Super Over Ray Na Na Namaya Ratterford,0
The boy's father thinks so much about the situation of the country that the girl thinks so little everyone thinks for money in the field brother nothing else on honor nobody thinks so much about the boy's wife is dead,0
The rate of the settlement,0
I want to resign from my job for years.,0
Sakib brother can never give a face to victory if he leaves us. Sakib brother can never go anywhere. Sakib brother can not get caught. Sakib brother is in Bangladesh.,0
I don't know what to do with myself.,0
"So far, Bangladesh cricket taras have demanded the resignation of all including Pakna সভাপতি পাপন.",0
Good news is that Subbir is back.,0
Sahib by we come to you again come back we miss you so much,0
This is ruble.,0
I can get a cup for Russell,0
We are going to see what steps are taken against the sin of the people in your video.,0
A boy says he doesn't cheat. He says he wants to force him to admit he has cheated. And the boy's journalist also gave a YouTube caption!!!!,0
Why doesn't he have a chance to lose his first 100 games?,0
We should get rid of Sakib,0
"You are not a man of sorrows, but a man of understanding.",0
The media of Bangladesh is the motherchod. The country has no other children. The media of Bangladesh has no children. The media of Bangladesh has no children. The media of Bangladesh has no children. The media of Bangladesh has no children. The media of Bangladesh has no children. The media of Bangladesh has,0
It took a lot of trouble to hear your story.,0
Brother it is also Indian sockranto,0
"The reporter's girlfriend is sharing. I think the fans can take pictures, brother.",0
The national team is a little bit of a mess.,0
"If there were a form like Tamim, Sakib, Mushafik, then who else would stop?",0
"You're right, because there are many languages to be spoken.",0
I'm not sure why you're not asking me to leave him alone.,0
"In India, this is done hand in hand.",0
Such a cricketer should be punished physically.,0
You are a man of the world. You are a man of the world. You are a man of the world. You are a man of the world.,0
Everyone says that Kumilla loses because of Sabbir actually setha na Sabbir when Sabbir comes when Somya played as Sabbir played. This is the BPL in Sabbir's exact when he came to batting when he came to the crisis.,0
The best ball wickets were showeb Malikke clean bold!! ❤❤👌👌✌✌,0
I want the BBC to be in trouble.,0
You are all right.,0
That's a fucking thing.,0
"In India, players are playing badly when someone says nothing and the country's gar is getting the best of the boys.",0
I'm not ashamed.,0
You're going to be like your love Lily Mazzlu,0
There is no room to sit the audience at the BPL Mahfîlî Azharî Hozûr Mahfîlî Mahfîlî.,0
One step at a time I demand the resignation of the pope,0
RUBEL.R.NASIR.Dunutai.Actor.,0
If he can keep up the continuity then he can expect something better from him,0
"If you speak against my father, it will happen.",0
Why aren't you playing Taskin?,0
It's all right.,0
High One Roebel,0
Papon casino player,0
You've been eating Gaza.,0
I want to be fired from the BCB,0
"It's not going to work. If the authorities hadn't been moved, maybe it wouldn't have happened.",0
"Oh, my face.",0
Who is this Agarwal???,0
"It's not right, brother.",0
I'm not a big fan.,0
I want Sakib to play for England. Then don't be left out in the long run.,0
"Good to do, poor, poor, Roma, seems to be forbidden for life.",0
The best will be the best,0
Musfiq who doesn't give a shit says Musfiq don't say anything out there sons of bitches so often why and why did they give a shit is what happens when the players play bad then don't tell them they're giving them back the money then take who catch,0
You guys solve the problem without any trouble We want healthy cricket,0
"I always like Andre Russell because Andre Russell can turn the game anytime it's IPL, BPL or Big Bash wherever he is.",0
"Um, you are right, 100%, really, really, our Bengalis have a nation of Gato Swab and that is, a beginning, indeed, if someone does any good or bad thing then starts to talk about him, not a word of advice, actually if there were a world champions",0
"It's one of the lowest-rated TV channels in Bangladesh, so much criticism about TV Subjirk.",0
Make a video with it,0
"I'm sorry, but we're all so confused.",0
