sentence,labels
rt michaeljdelaney 0beyyourmast real lilbitch short fuck,1
rt michalasmith4 zzachbar trippinc 9995 date hoe,1
rt michalasmith4 shout faggot took million one selfi phone 1285301285141008465039 zzachbar michealallen72 httptco8230,1
rt michelebachmann charli rangel apolog tea parti member ill set meet explain outrag comment 8230,0
rt michelleokc got 99 cooki bitch ate one,1
rt mickeychristma tear eye go studio make realli good music i act like i dont know bitch flex since8230,1
rt mickieemoscoto thi realli bitch lmfao 128514 httptcooclexcsgsp,1
rt midniteboss fourzerotwo fix fuck sniper retard piec shit fuck overpow fuck they aim faster,1
rt midniteboss if snipe your fuck faggot i fuck hope sniper get fuck rape suffer cancer,1
rt midniteboss zrgrizz stop pale video game age 40 fuck stop play like pussi,1
rt midsareforkid if nigga talkin shit around sittin quiet you fuckin bitch i dont fuck real wr8230,1
rt midwestmil thi hoe ass ref got hit fine fighter,1
rt mikedevrnja 8220savannaasanford sucha hoe8221 gayd69,1
rt mikediggem badgaltitii when i see girl wit nigga i like bitch bet i snatch i aint even gone lol8230,1
rt mikediggem eaaaazzzz on mamma ig aint readi wcw i got sum bad bitch sleev boi lol magician ass nigga laugh ass,1
rt mikediggem 2kkz she threw pussi bt neva caught gay,1
rt mikediggem treyzupzay jamesynba dattboiiraq 2kkz kudabrazyy thatboysmurf i fuck yaw yaw nig,1
rt mikediggem i googl number found hoe,1
rt mikediggem i hate bitch say that aint cute laugh loud i say i trynna cute,1
rt mikediggem onli ugli girl fight pretti bitch hand laugh loud,1
rt mikediggem yo nigga would fuck broke realli yo nigga you bitch fuck yo nigg g8230,1
rt mikeheadlyy i havent sex forev a bitch could send 128536 emoji id catch nut,1
rt miketinn aaronworth corrcomm icampintens carolcnn cnn so glad charli agre carol cnn assault girl ok8230,0
rt mikehall32 school bitch,1
rt mikedanielsyg my last bitch 18bitch came da trap tryna vine da dope fuh likesh funer 3 day dat,1
rt mikeyblackheart i never talk anybodi dinner famili i hate everyon defend 45 peopl i call cunt,1
rt mikeygotsteez fvck friend amp fvck hoe,1
rt mikeyd15 thi sam guy fuck pussi,1
rt mikeyhand yanke offseason plan sign sandov move arod first base shoot teixeira throw corps east river y8230,0
rt milesm05 how ghetto girl start fight 128514 httpstcowykh16plek,1
rt milesss if say bless r hashtag lie r probabl unhappi w ur life fake bitch lolz128514,1
rt milesss like your bitch bitch but cuz got flower emoji tweet doesnt mean your som8230,1
rt mileycyru know color skin stop friendli remind bitch,1
rt millerthagod when kendrick lamar said i call bitch bitch hoe hoe woman woman i knew onto someth he pre8230,1
rt mindcertifi if your hoe dont expect princess treatment,1
rt mindonsuccess my mother trash man 128514 i ask everyday need want money she say naw im good but come payday8230,0
rt miragotthejuic woah bitch say love128566128514128514128557128557 httptco7pzrbwx0nu,1
rt mirrorweirdnew ador tini monkey shower sink cutest viral video youll see weekend httptcocwc0b0z9pb http8230,0
rt misskeipark weekndjammin sheeeeeit tell i wana fat bitch smell like bologna 128525128553,1
rt missunderstood fella take note rt naughtyturnon eat pussi keep lip soft,1
rt missunfoolish i dont fuck wit fake hoe i touch jlo,1
rt missvoshay 8220vaientinescard httptcoy75aw0olm38221 ooooo give one hot pocket hoe aamu,1
rt misszindzi but yall make mutual decis sex first date she trash what kind math,0
rt missemilyann good pussy128049128166 is like drug128138128553128079,1
rt missjamieee 8220idoclyf the power thrust httptcohxmlh6qxqb8221h realli hoe omg 128514128514128527,1
rt missmissouri11 insecur bitch,1
rt misterrrag 8220viridoesitt i alreadi know trash tat list thing want nigga8221 off top,1
rt mitchvorc bastino niggah128661,1
rt mitchellrose it annoy ppl follow unfollow like bitch i tri consider 128530,1
rt mitchellharri dont faggot cover mouth fkn cough sneez i got immun system keep strong asshol,1
rt mixmommi wyd hoe bucket8220thekaosyatti mixmommi heyyy8221,1
rt mizzcrem her albino isnt problem it gut hair fish net decid wear sooo mani thing wrong w8230,0
rt mmadifresh still wishin old hoe best,1
rt modrojojo basedamerican ayo take pic fam you think bitch gon fuck pic httptcodttzplipkm lma8230,1
rt mojizel make sure titti rt cdiddi bouta take pic lay like side bitch,1
rt mobjo word and dont make hoe rt 100granhman it okay sex first date long feel mutual,0
rt mobilesuitkwamz just swing muhfugginjkel that i fuck yo bitch i meanwhat say back,1
rt mobut rick scott vs charli crist worst gubernatori elect america face ugli futur httptco8230,0
rt moccabitchx3 i text bitch 1112 make wish come true,1
rt moisessp14 look pregnant stupid bitch laugh loud,1
rt moneybabyrich so tire yall hoe give shout yall moma talk bout aint rais hoe 128545974965039128056,1
rt moneyhg i gota hand fulla brother trek gang bitch hustl,1
rt moneyhg i love pussi,1
rt moneymakers bitch your retard rt thevinnett men cook wear panti too8221,1
rt moniqv hoe mad caus nigga want 128564,1
rt monroedol who got tear eye dem hoe that aint wassup,1
rt monseehuerta i envi bitch long full eyelash 128532,1
rt montagkey jeff fisher save ref that karma zebra mess,0
rt montrel bitch swear pussi soooo good 128553128530 nonsens 128545,1
rt moorehnt how get bitch httptcoyuoqmghvbf,1
rt mosoknowso rt troyav i got interest tall skinni model bitch i like women ass amp hip,1
rt mostdope6995 that shit could break lose good girl i guess need bad bitch come around make,1
rt mostsecretfact twitter home button birdhous when join your egg the logo bird most peopl dont realiz,0
rt motherofbraylon 82201inkkofrosess motherofbraylon alreadi know go fed ah bitch readi walk door 12851412851499966503982211285148230,1
rt mr1738 i didnt sell pussi 65it 80 httptcoshph98kzoy,1
rt mr1738 rt itsjustthai all weav turn bitch hors httptco3ozxud8ytd,1
rt mrbrenbren 1waynostra these bitch crazzzyyyyyy maaannnnn,1
rt mrcoutur i mani question sex tape i love love love mimi thirsti dude releas he trash8230,0
rt mrfourtwentyy everybodi fckn everybodi bitch amp everybodi shit that life,1
rt mrfourtwentyy now bitch tri suck strap that get kick,1
rt mrfrankocean kim k hoe fuck 4 dude see tv some hoe fuck 40 dude dont even got tv,1
rt mrheadlock101 either bitch fake gay fake happi,1
rt mrhoratiosanz vin sculli call camel jockey liesaboutvinsculli,1
rt mrluckytoy eat pussi back slide two finger,1
rt mrluckytoy if pussi good umma moan um eat,1
rt mrnbaallday kobe call dwight howard bitch ass nigga 128514128514 httpstco9l5e8kkw7d,1
rt mrnationwid fake eyelash okay look natur bitch look like gonna take flight blink fa8230,1
rt mrpoonsoak foh rt thotcho mrpoonsoak laugh ass 682420 i8217m hella skinni bitch don8217t like,1
rt mrperfect22 most nigga go broke hoe,1
rt mrrichierich check ya bitch,1
rt mrridethruthad let tell funki bitch bout pimp name c i aint payin pussi dick aint free,1
rt mrrigginss bitch stfu game strong asf,1
rt mrstori i cant wait see new planet ape,0
rt mrdam0n denial bitch youresilli,1
rt mrjsmart24 i dont see point perman ruin chanc hit pussi laugh giggl rt,1
rt mrjsmart24 it alway singl hoe claim aint talk fuck nobodi mysteri pop pregnant,1
rt mrjsmart24 man i would happi fat bitch chipotl atlanta get clowney8230but gone cost go get ill happi w8230,1
rt mrjsmart24 so damn sick damn lie smfh8230skinni girl look like iphon jean come bitch stop lie,1
rt mrjsmart24 twitter fye nigga use go trend topics8230now recycl tweet hoe scream want loy8230,1
rt mrmshkl 1589160815851577 16041591157515741585 1575160416031575158515831610160615751604 157516041571158116051585 1575160416051605161015861548 157115811583 158815821589161015751578 1604159315761577 157516041591161016081585 1575160415941575159015761577 angri bird 1575160415881607161015851577 8226 httptco0lowkclb,0
rt mrbuckets5 laugh loud rahshauna hoe,1
rt mryungon 8220vianawf i got lightskin pussi one tear eye bitch damn near bout propose8221 i immediately8230,1
rt mrzsixtru ill break bitch like pussi,1
rt msaprylj waka gone kill dat hoe laugh loud,1
rt msjoselin if go fuck camera least freak bore 45 year ol ladi what got hoe granni porn,1
rt mskeshera bitch send shot miss ian yet cant diss,1
rt mskeekee90 tndyy haha oreo lol well i gota dee video danc soon i show use equip x,0
rt mskeekee90 throw like pizza get stir pussi like featur 128514128514128514 tndyy pamiibabesh,1
rt msrock4ev bitch mcconnel 30year parasit afford longer voteblu vote alisonforki,1
rt mslynnn all money world couldnt get real bitch priceless,1
rt mssadaclay hate bitch havin big gap boob 128553128514 shit look ooberli childish 128514,1
rt mssadaclay no thanx im diet rt8220vianawf 127850 rt mssadaclay i love salad rt8220vianawf anyway fuck hoe eat salad82218221,1
rt mshomicid got hoe got hella hoes128520128111128514,1
rt mtupomb hahahaha rt bniceloco when pussi better expect httptco8rfdwxcz3g,1
rt murderhigashi i cannot worri bout bitch,1
rt murdershesmok 128514128514128514128514 rt 8220c4leigh how ghetto girl pronounc name i could cri right oh god httpstcozycuodiwkz8221,1
rt muricafuckyea citi bitch 128514128514128514128514starbuck uggboot jellydoughnut httpstcovvit8hp40t,1
rt mvckfadden treat good girl like queen treat hoe like garbag,1
rt mydadatthestor if son ever turn gay ima get mom let nigga know pussi feel like,1
rt mydickiscal my dick call abus cat owner alway beat pussi,1
rt mydickiscal my dick call batman bitch love dark knight rise,1
rt mydickiscal my dick call cute relationship bitch realli want,1
rt mydickiscal my dick call eggo bitch never wanna leggo eggo,1
rt mydickiscal my dick call eggo bitch never want leggo eggo,1
rt mydickiscal my dick call taco bell bitch love mouth hate ass,1
rt mydickneedscpr what lone hoe made httptcoeefthf0tvb,1
rt mydicklscail my dick call nintendo cartridg bitch blow stick,1
rt mydicklscail my dick call offens joke bitch get hurt goe far,1
rt myfriendsrap after ya girl walk ya crib hoe ya nigga httptcole1r8tiwd1,1
rt myfriendsrap you hoe need stop dress yall kid migo rapper yall fuck lil nigga want power ran8230,1
rt mygirlcannot bitch 14 15 act 21128129128129 throw pussi like 32128105 turn 128070 like 25 128111128111 but cant pass algebra 11285571285141281289995,1
rt myjimaintslim chri brown reach maximum level ici hoe httptcosahge1wga,1
rt mynameisarii boat hoe,1
rt myniggakushi 82201017sqquad myniggakushi sleepov can i come robe8221 onli bitch silk 128541,1
rt mysportslegion nick young say close 100000 worth money watch sneaker cloth stolen hous last nig8230,0
rt mythoughts0 shout bitch think boyfriend loyal everi tear eye check phone say 0 inbox,1
rt mybirdtweet 8220adrienbron two bad bitch give head dam time oldpic laugh loud httptcotxxiddohd28221128514128514128514128514128514 aww8230,1
rt mymangot2job veronicagk bitch addict 2 year lmaoo,1
rt mymangot2job who is she ill fight besti rt veronicagk then bitch class wanna copi homework blackboard disc8230,1
rt mymangot2job when bitch comment nigga pic like u fine128571128571 i em thirst bucket back like thanks128573,1
rt mzs0fibadazz jrellz bitch round one i8217m tweet8217n 128564128564128564128564,1
rt mzeccentr we need awarethat alot go world yall flagrant ass care know abo8230,1
rt nasawatch tweetsoutloud found brother charli work dish today dsn50 nasasoci httptcoonvuqns7ht,0
rt nbcsport thi just in yanke p michael pineda eject game substanc found neck httptco7c3ekgdovb http8230,0
rt ndfootbal winston connect green slant across middl score ball game tie 1717,0
rt neomd71 bizarr sport week cle brown win game felt like lossfail exbrown qb duel cav lose ho8230,0
rt nfltalkrt rt team trash,0
rt nflmeme buckwheat porki httptcobo96nels2p,0
rt nflonfox palmer fitzgerald touchdown 7yard slant give arizona 70 lead 8 play 79 yd,0
rt nhldevil 22 adam henriqu clean trash front net tie game njdevil 1106 left regul 8230,0
rt nickiminaj bitch could neva get buy dem snack fuk wit,1
rt nignoramu here suggest play piersmorgan racist ha nigger stop callin nigga the end,1
rt nogoodnigg stop gass regular ass bitch,1
rt nroth44 wow stupid nigger lebron realli came,1
rt nyrkelsmad almost forgot pose old brawd wont get pussi needl dick beat lollollol httptco5xmvcyiluw,1
rt nytminuscontext kill whitey,1
rt nyeoman jet bill dolphin win how sole possess last place feel mr belichick,0
rt nabilabuamirah steveworks4y gave baker took pay cut kill twinki tell fuck truth once8230,1
rt nachopicasso these fine bitch prolli poopin flat iron hair flex zone right,1
rt nachumlist charli rangel 180the thing we believ are spiritu damn things180 httptconwgij1mjia,0
rt naezu i rememb play halo 4 episod theparadox the pussi finish chapter without fuck,1
rt naishaa fuck nigga bitch,1
rt nandagorg rt like bmth adtr ptv yma sw atl omampm aa miw btf wcar mcr afi pe bvb wim bc ss cte nsn gd watic aa bfmv fob f8230,0
rt nardiadoe if bitch say im ugli hatingmad jealou bitch128514128514128080128536128133128129,1
rt nateclark 8220vroomdet i want blunt pizza pussy8221,1
rt nateklempa rootsportspit must realiz much wvu game mean us hillbilli the pirat play 162 game year sh8230,0
rt natethaalmighti nigga talk bitch day,1
rt natexh fuck cock sucker hulk hogan put camel clutch fuck ass make humbl bitch,1
rt nativecur thi honor nativ american changethenam httr redskinsfact redskin httptco23vgqvehy5,0
rt naturalbadassss phat pussi best pussi 128526,1
rt natyyg some bitch pray day leav nigga,1
rt navyasslo hunter hurt helmsley rt richgmi cut imaginari height shit most women tweet sleep alon everi nig8230,0
rt naziabe 82201waynostra so ju dont faith cu never kno bitch lmao8221128553128514128514128514128128128128128128128128,1
rt neeksbethatguy jessecanon tonykivarki zramsin dirrttyydan naramy22 bust bitch n roll stop sign hahahaha,1
rt neimanmarku i give shoutout bitch bc hustla 128076128184128181,1
rt nekkohbk bitch boutta drown tryna hoe 8220swirlg0ddess 8220djzeeti twitpic no bra selfi show nipples8221 httptcot6wbovivo8230,1
rt nekkohbk do dyke date dyke shit gay yall,1
rt nekkohbk i love sperm cell much wast bitch hair,1
rt nekkohbk i stop care mcm i notic dyke get chose,1
rt nelsontavares82 herk87 nyrang thank you ranger take dive pussi i love bruinsfan,1
rt nenosmarma andrewzoudo tonykivarki he retard gay what mix 128079128079128079,1
rt neont we wear short week agoweek ago grab ya hoodi caus freez hoe freez hoe 128514128514128514 httptcoec7dt54u8230,1
rt nerdatcoolt ani chick get in fight age 24 hoe,1
rt nerdatcoolt rt realsheembacc for everi bad bitch nigga treat like shit amp yet stay i wanna,1
rt nerdatcoolt soon girl see nigga pour champagn bitch ass want leav,1
rt nerdatcoolt you automat hoe somebodi call one,1
rt nerdlifethuggin skin diamond realli last champion eboni porn everyth els kinda trash,0
rt nerdistdotcom forget typic graduat speech charli day manag hilari and inspir today8217 mifvotd http8230,0
rt neskorikkenneth sinc couldnt keep dick outa mouth least keep name yall hoe real,1
rt nevalyr rt jeancarti i tweet eat pussi moment woman tweet suck dick she hoe slut o8230,1
rt nevawhodat wet pussi best pussi 128588128527128540128069128166128572128175,1
rt newlegendaryera twitter give bitch unrealist view relationship gonna if yall fight thi nigga aint comin 8230,1
